id,clust_12,LD1,LD2,LD3,LD4,LD5,LD6
3245,7,-2.2383652979408906,-1.8071576110415282,1.075079006722325,0.5781996236610092,0.26908317507997603,-0.7114355026177036
3246,7,-2.7277270690377393,-1.3948354062979118,1.190158477265166,-0.08244630053249317,0.0764658582006606,-1.1173117628211358
3247,7,-2.5695414618006724,-1.783762725721902,0.9031240118068468,0.35194781501452643,0.3849395583142379,-1.0249765156573385
3248,7,-2.4467684959695792,-1.3873876142822439,0.7814694515153061,0.5641392303109038,0.2693380798768312,-0.7902940023417901
3249,7,-2.631696119331957,-0.7028308181600742,0.5735611808858816,0.14926921637105053,0.5130850380939889,-0.876098806259642
3250,7,-2.4260934005672343,-0.7206856848131129,0.5748805493466297,0.22722034524912418,0.5574208547601825,-0.5238043669290344
3251,7,-2.1118036121048624,-0.9028635450056105,0.517277637311984,0.44359169698356044,0.7422822380075569,-0.11623950490951529
3252,7,-1.6396284454976378,-1.0609202172238508,0.549775130611216,0.6196851374405056,0.9212250630209333,0.24127140966122054
3253,7,-1.8087941988477383,-0.8806531107693549,0.7171550068985617,0.533195207848411,0.43079396850723023,-0.06653120759466845
3254,2,-1.0548919561823584,-0.7143232969093397,0.6805327490252789,0.5536396112967727,1.117942889567991,0.3676326482854121
3255,2,0.2044187417644987,0.18566950340680433,0.6442641831849857,0.6503831881075759,2.2041508133155436,0.04043261893411887
3256,2,0.8485382857362791,0.5521028871308545,1.1311534380229198,0.6955776726992469,1.9081421006732342,0.09879291393274692
3257,2,1.0089816465084473,0.5383499821065442,1.009809132394472,0.42448937872678194,2.027553699143634,-0.39565290586564394
3258,8,1.39900085969104,0.8087305612993276,1.3751440379685136,0.15064335305631116,1.7374949002887583,-0.050520106835551776
3259,8,1.5137409165727078,1.6311934594310828,0.3104890943398996,0.20741822974473167,1.0487733405449808,0.38370036114958916
3260,8,1.3872368258184196,1.3689759503426928,0.035518013499433065,-0.29266676657730345,1.0821508609523396,0.6794197534932147
3261,8,1.689680804476828,-0.08706909484985392,1.5928144542737444,-1.4992690395765331,0.32290507237942945,-0.3072662887180735
3262,5,1.8561466570435279,-0.013485748468970882,1.0642349216508358,-1.5565873823808247,0.2660289901042361,0.032686525036962455
3263,5,2.347904943719263,0.18710382434597098,-0.24473708368898983,-1.1169887229388342,0.9502451026185508,0.5336389386249452
3264,5,2.529578221598209,-0.005571828457656315,-0.46675291866559265,-0.7650088257798057,0.8356351238317062,-0.03144254512215438
3265,5,2.222765258865956,0.1281234787007288,-0.3349222119302412,-0.6998077323029321,0.7336602135045488,-0.3464779631994147
3266,5,2.057548494710424,-0.0035289132099150244,-0.31671018331936424,-0.11917230846897753,1.0756887203622092,-0.2881268963937562
3267,5,2.1894779855038933,-0.016901972130431986,0.21396326625840667,-0.3977781607081267,1.8525617392386562,-0.8219024897796832
3268,5,2.482199111624607,0.009008988775928276,0.9344368199600737,-0.07360660189189885,1.669407213810109,-0.7209155837369107
3269,5,2.8804700427349523,-0.193772605950699,2.0563632597082355,-0.2769753105167549,1.4593064550830026,-0.670121005641511
3270,5,3.0000818125590727,0.5075267942234426,2.1183721855165043,0.2917293841141321,0.7680909419583303,-0.18769257668856312
3271,5,2.8381272813739957,0.6589627588784805,1.72032232444435,0.7633661350894174,0.5088372677980252,0.03542159041255269
3272,5,2.8740171500383473,0.5917346884038802,1.6398989516780818,0.8516063599074603,0.4418911612312477,-0.035385139881971395
3273,5,2.7744082846085365,1.5582991976652862,2.162784484348311,-0.4559693770760468,0.374150561460205,0.8434601276914883
3274,6,1.8983647036088656,2.4144744088912273,1.269187740822558,0.4419476302871219,-0.5114214171589818,0.2951010832626718
3280,6,3.5512353223138753,1.4599863168881968,-0.16957269025809585,3.1712228308855392,-1.2990856308491923,-0.21469944626774717
3281,6,3.8075003657785156,1.0335601643635879,0.4193891170648491,1.9970195652717742,-1.2327869149497643,-0.5494238483583358
3282,6,3.913630626688253,1.3698616739138747,1.3596984691496556,0.34701748347731,-1.2382297113349479,0.24178002965915985
3283,6,3.308903155756993,1.5012736515010787,0.679083906072605,0.888601724010161,-1.9007029966371474,0.2976632659737426
3327,7,-1.809649097062644,-2.2789170513618857,0.4912680443593434,0.4277727918546731,1.1883173495262165,-0.3880260139763554
3328,7,-2.476407889571395,-1.6412965714953,1.7683942912841848,0.09925944094178007,-0.009669262519456628,-2.5520906438174573
3329,7,-2.051778488039872,-1.8246454921712443,1.8755614999514065,0.20940890431688078,0.8107346448592309,-1.3964904357777357
3330,7,-2.501351235392998,-1.6232373063054892,1.277545198195963,0.30859629086577,0.5637519486594313,0.37032410644836855
